SSID,BSSID,RSSI,Frequency(MHz)
OpenWrt,00:18:E7:89:72:29,-74,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-70,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-100,2.462
Etc_A205,30:16:9D:6D:62:04,-54,2.457
WiFi_STPTEB2E,20:97:27:21:EB:2E,-82,2.457
studcm,C0:C1:C0:D1:DB:68,-76,2.462
B129,A0:F3:C1:6A:30:36,-73,2.462
Consiliu,00:1F:CF:11:76:CC,-66,2.437
AIA,98:DA:C4:3F:1E:FF,-68,2.437
Decanat_Etc,9C:53:22:3A:E5:BC,-68,2.422
A_306,F8:D1:11:41:11:BC,-64,2.437
DecanatET_Guest,EA:C3:2A:C9:29:C2,-72,2.452
B329,E8:48:B8:64:B6:C3,-62,2.452
uetm,F0:2F:74:2C:C0:30,-13,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-74,2.447
uetm,F0:2F:74:2D:33:01,-68,2.447
A108_2.4G,9C:53:22:7E:C3:BA,-62,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
DCTI-PUBLIC,E0:1C:FC:94:19:32,-97,2.432
Electronica1,34:60:F9:A8:05:92,-67,2.422
Tenda_709990,B4:0F:3B:70:99:94,-59,2.422
SACI-A107a-2G,18:31:BF:64:EB:E8,-66,2.412
ETcTI,00:1D:60:19:98:D4,-66,2.412
WETC32,00:1F:CF:11:76:C4,-75,2.437
B714,00:1F:CF:11:7F:56,-71,2.437
RG60SE_A6,00:1F:CF:11:83:08,-72,2.437
TP-LINK_A2,B0:48:7A:B2:59:38,-68,2.412
StaffCM,04:95:E6:06:77:61,-62,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-78,2.412
UPT-eduroam,24:DE:C6:9E:F2:D0,-71,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-62,2.462
