SSID,BSSID,RSSI,Frequency(MHz)
A304,98:DA:C4:3F:10:A7,-74,2.462
studcm,C0:C1:C0:D1:DB:68,-70,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-75,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
LSFETc,74:DA:88:48:48:65,-72,2.432
PowerTheWorld1.1,B0:48:7A:A0:4F:92,-78,2.427
DecanatET_Guest,EA:C3:2A:C9:28:BA,-74,2.452
DecanatET,E4:C3:2A:C9:29:C2,-76,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-74,2.452
OpenWrt,00:18:E7:89:72:29,-68,2.462
Etc_A205,30:16:9D:6D:62:04,-63,2.457
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-78,2.447
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
uetm,F0:2F:74:2C:C0:30,-68,2.447
A108_2.4G,9C:53:22:7E:C3:BA,-72,2.427
Consiliu,00:1F:CF:11:76:CC,-54,2.437
Electronica1,34:60:F9:A8:05:92,-70,2.422
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-82,2.417
ETcTI,00:1D:60:19:98:D4,-66,2.412
DCTI-PUBLIC,E0:1C:FC:94:19:32,-70,2.432
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
Lab TFI,50:D4:F7:BB:C8:85,-75,2.427
Off Limits2,B4:0F:3B:6E:D9:51,-78,2.462
Razvan,9A:38:AF:76:A3:38,-88,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-82,2.437
AIA,98:DA:C4:3F:1E:FF,-75,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-74,2.437
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-82,2.437
Redmi Note 11 Pro 5G,B2:9E:91:D6:C1:BD,-88,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-70,2.412
UPT-eduroam,24:DE:C6:9C:70:C0,-85,2.412
AIA,70:4C:A5:C8:ED:F2,-76,2.412
1e790931,F4:91:1E:79:09:31,-74,2.412
