SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-77,2.462
Telekom-xjioCm,70:0B:01:05:B7:51,-73,2.472
studcm,C0:C1:C0:D1:DB:68,-64,2.462
B129,A0:F3:C1:6A:30:36,-75,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-70,2.462
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-89,2.457
B329,E8:48:B8:64:B6:C3,-58,2.422
AIA,98:DA:C4:3F:1E:FF,-58,2.437
B714,00:1F:CF:11:7F:56,-54,2.437
DecanatET,E4:C3:2A:C9:29:C2,-68,2.452
DCTI-PUBLIC,E0:1C:FC:94:19:32,-63,2.432
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
Etc_A205,30:16:9D:6D:62:04,-61,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
uetm,F0:2F:74:2D:33:01,-70,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
uetm_guest,7A:2F:74:2C:C0:31,-68,2.447
DCTI-PUBLIC,E0:1C:FC:94:19:23,-58,2.442
WETC32,00:1F:CF:11:76:C4,-68,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-70,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-60,2.412
StaffCM,04:95:E6:06:77:61,-56,2.412
Consiliu,00:1F:CF:11:76:CC,-69,2.437
RG60SE_A6,00:1F:CF:11:83:08,-69,2.437
ETcTI,00:1D:60:19:98:D4,-62,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-69,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-64,2.412
B424,34:0A:33:7E:31:5C,-72,2.462
android027,00:24:01:E7:63:35,-65,2.472
A304,98:DA:C4:3F:10:A7,-100,2.462
