SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-81,2.472
OpenWrt,00:18:E7:89:72:29,-63,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
AC-Guest,A0:AB:1B:7A:96:C8,-64,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-82,2.462
studcm,C0:C1:C0:D1:DB:68,-76,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-58,2.462
Etc_A205,30:16:9D:6D:62:04,-63,2.457
uetm_guest,7A:2F:74:2C:C0:31,-60,2.447
uetm,F0:2F:74:2C:C0:30,-58,2.447
uetm,F0:2F:74:2D:33:01,-64,2.447
PowerTheWorld2,00:23:CD:18:8C:64,-82,2.447
DecanatET,E4:C3:2A:C9:29:C2,-64,2.452
Lab TFI,50:D4:F7:BB:C8:85,-66,2.427
Electronica1,34:60:F9:A8:05:92,-62,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
Consiliu,00:1F:CF:11:76:CC,-60,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-100,2.462
SACI-A107a-2G,18:31:BF:64:EB:E8,-68,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-68,2.412
ETcTI,00:1D:60:19:98:D4,-68,2.412
