SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-76,2.462
android027,00:24:01:E7:63:35,-78,2.472
POWER-EA,74:D0:2B:9B:FF:B2,-72,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-52,2.462
OpenWrt,00:18:E7:89:72:29,-80,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-80,2.462
Consiliu,00:1F:CF:11:76:CC,-59,2.437
Lab TFI,50:D4:F7:BB:C8:85,-22,2.427
Electronica1,34:60:F9:A8:05:92,-62,2.422
uetm_guest,7A:2F:74:2C:C0:31,-64,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-62,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-70,2.452
uetm,F0:2F:74:2C:C0:30,-63,2.447
Tenda_709990,B4:0F:3B:70:99:94,-69,2.452
Etc_A205,30:16:9D:6D:62:04,-59,2.457
uetm,F0:2F:74:2D:33:01,-61,2.447
DecanatET,E4:C3:2A:C9:29:C2,-57,2.452
ETcTI,00:1D:60:19:98:D4,-62,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
B129,A0:F3:C1:6A:30:36,-78,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-74,2.462
DecanatET,E4:C3:2A:C9:28:BA,-63,2.452
B714,00:1F:CF:11:7F:56,-68,2.437
AIA,98:DA:C4:3F:1E:FF,-68,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-61,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-74,2.412
