SSID,BSSID,RSSI,Frequency(MHz)
studcm,C0:C1:C0:D1:DB:68,-63,2.462
B129,A0:F3:C1:6A:30:36,-76,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-70,2.462
AC_guest,A0:AB:1B:7A:95:B6,-84,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-76,2.462
OpenWrt,00:18:E7:89:72:29,-72,2.462
A108_2.4G,9C:53:22:7E:C3:BA,-67,2.427
AIA,98:DA:C4:3F:1E:FF,-72,2.437
Consiliu,00:1F:CF:11:76:CC,-58,2.437
DecanatET_Guest,EA:C3:2A:C9:28:BA,-65,2.452
DecanatET,E4:C3:2A:C9:29:C2,-58,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-62,2.452
uetm,F0:2F:74:2D:33:01,-62,2.447
Lab TFI,50:D4:F7:BB:C8:85,-70,2.427
Electronica1,34:60:F9:A8:05:92,-56,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-53,2.417
TP-Link_3167,C0:06:C3:1A:31:67,-82,2.422
AIA,98:DA:C4:73:A9:0C,-72,2.437
B714,00:1F:CF:11:7F:56,-67,2.437
A_306,F8:D1:11:41:11:BC,-69,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-74,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-56,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-78,2.412
USER-PC_Network,C8:BE:19:B2:FA:14,-79,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-82,2.462
Tenda_709990,B4:0F:3B:70:99:94,-65,2.452
