SSID,BSSID,RSSI,Frequency(MHz)
WiFi_STPT824E,20:97:27:23:82:4E,-72,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-67,2.452
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-59,2.462
uetm,F0:2F:74:2D:33:01,-64,2.447
uetm,F0:2F:74:2C:C0:30,-30,2.447
uetm_guest,7A:2F:74:2C:C0:31,-63,2.447
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-56,2.417
Electronica1,34:60:F9:A8:05:92,-63,2.422
Consiliu,00:1F:CF:11:76:CC,-62,2.437
B714,00:1F:CF:11:7F:56,-72,2.437
AIA,70:4C:A5:C8:ED:F2,-74,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-58,2.412
OpenWrt,00:18:E7:89:72:29,-52,2.462
A304,98:DA:C4:3F:10:A7,-70,2.462
