SSID,BSSID,RSSI,Frequency(MHz)
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
Consiliu,00:1F:CF:11:76:CC,-66,2.437
Electronica1,34:60:F9:A8:05:92,-100,2.422
AIA,98:DA:C4:3F:1E:FF,-77,2.437
Etc_A205,30:16:9D:6D:62:04,-63,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
uetm_guest,7A:2F:74:2C:C0:31,-60,2.447
DecanatET_Guest,EA:C3:2A:C9:28:BA,-70,2.452
DecanatET,E4:C3:2A:C9:28:BA,-72,2.452
uetm,F0:2F:74:2C:C0:30,-60,2.447
Tenda_709990,B4:0F:3B:70:99:94,-69,2.452
StaffCM,04:95:E6:06:77:61,-70,2.442
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-82,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-65,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-54,2.417
ETcTI,00:1D:60:19:98:D4,-68,2.412
LIGA_AC_HQ,C8:7F:54:58:EB:60,-84,2.417
Lab TFI,50:D4:F7:BB:C8:85,-73,2.427
SACI-A109-2G,18:31:BF:64:EB:A8,-84,2.462
INTERN,64:A5:C3:66:C1:12,-90,2.462
OpenWrt,00:18:E7:89:72:29,-68,2.462
B424,34:0A:33:7E:31:5C,-86,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-70,2.462
B714,00:1F:CF:11:7F:56,-70,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
