SSID,BSSID,RSSI,Frequency(MHz)
WETC-B128,76:D0:2B:9B:FF:B3,-68,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-75,2.462
OpenWrt,00:18:E7:89:72:29,-60,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-60,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-100,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-77,2.462
Electronica1,34:60:F9:A8:05:92,-64,2.422
studcm,C0:C1:C0:D1:DB:68,-63,2.462
A304,98:DA:C4:3F:10:A7,-70,2.462
DecanatET,E4:C3:2A:C9:29:C2,-70,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-72,2.452
DecanatET,E4:C3:2A:C9:28:BA,-76,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-72,2.452
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
uetm,F0:2F:74:2C:C0:30,-60,2.447
B029,A8:42:A1:69:A0:56,-82,2.447
Consiliu,00:1F:CF:11:76:CC,-64,2.437
uetm,F0:2F:74:2D:33:01,-67,2.447
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-82,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
ASUS,54:A0:50:B5:08:90,-82,2.412
B329,E8:48:B8:64:B6:C3,-68,2.417
ETcTI,00:1D:60:19:98:D4,-65,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-78,2.412
AIA,70:4C:A5:C8:ED:F2,-81,2.412
WETC32,00:1F:CF:11:76:C4,-82,2.437
B714,00:1F:CF:11:7F:56,-69,2.437
AIA,98:DA:C4:73:A9:0C,-77,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
UPT-eduroam,24:DE:C6:9E:F0:B0,-72,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-70,2.412
