SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-72,2.472
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
B129,A0:F3:C1:6A:30:36,-74,2.462
OpenWrt,00:18:E7:89:72:29,-70,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-76,2.462
AC_guest,A0:AB:1B:7A:95:B6,-78,2.462
UPT-eduroam,24:DE:C6:9E:F2:D0,-77,2.462
D108,54:B8:0A:13:92:C2,-76,2.432
A_306,F8:D1:11:41:11:BC,-70,2.437
Electronica1,34:60:F9:A8:05:92,-58,2.422
Etc_A205,30:16:9D:6D:62:04,-61,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-64,2.452
A304,98:DA:C4:3F:10:A7,-61,2.462
DecanatET,E4:C3:2A:C9:29:C2,-62,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-70,2.452
DecanatET,E4:C3:2A:C9:28:BA,-70,2.452
uetm,F0:2F:74:2D:33:01,-60,2.447
uetm_guest,7A:2F:74:2C:C0:31,-80,2.447
B329,E8:48:B8:64:B6:C3,-63,2.452
Consiliu,00:1F:CF:11:76:CC,-58,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-69,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
ETcTI,00:1D:60:19:98:D4,-78,2.412
A315,60:E3:27:2A:71:B6,-80,2.437
B714,00:1F:CF:11:7F:56,-74,2.437
RG60SE_A6,00:1F:CF:11:83:08,-76,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-72,2.437
UPT-eduroam,24:DE:C6:9E:F8:E0,-82,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-62,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.412
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-82,2.417
decanat-ac,BC:0F:9A:5B:0B:76,-80,2.412
Vodafone-05856A,B8:D4:BC:05:85:6A,-82,2.412
1e790931,F4:91:1E:79:09:31,-84,2.412
B424,34:0A:33:7E:31:5C,-84,2.462
studcm,C0:C1:C0:D1:DB:68,-71,2.462
