SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-76,2.472
OpenWrt,00:18:E7:89:72:29,-82,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-68,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-68,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-76,2.462
Etc_A205,30:16:9D:6D:62:04,-60,2.457
DCTI-PUBLIC,E0:1C:FC:94:19:32,-58,2.432
studcm,C0:C1:C0:D1:DB:68,-60,2.462
B329,E8:48:B8:64:B6:C3,-60,2.422
uetm_guest,7A:2F:74:2C:C0:31,-72,2.447
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-88,2.457
DecanatET,E4:C3:2A:C9:29:C2,-66,2.452
uetm,F0:2F:74:2C:C0:30,-70,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-107,2.447
B129,A0:F3:C1:6A:30:36,-65,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-66,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-75,2.452
Tenda_709990,B4:0F:3B:70:99:94,-48,2.422
SACI-A109-2G,18:31:BF:64:EB:A8,-98,2.462
A304,98:DA:C4:3F:10:A7,-15,2.462
DIRECT-F4-HP Smart Tank 710-720,E2:70:EA:02:0C:F4,-81,2.437
RG60SE_A6,00:1F:CF:11:83:08,-70,2.437
WETC32,00:1F:CF:11:76:C4,-62,2.437
Consiliu,00:1F:CF:11:76:CC,-79,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-59,2.437
AIA,98:DA:C4:3F:1E:FF,-63,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-64,2.437
B714,00:1F:CF:11:7F:56,-94,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
AIA,70:4C:A5:C8:ED:F2,-62,2.412
StaffCM,04:95:E6:06:77:61,-56,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-78,2.412
