SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9E:F3:30,-78,2.462
B129,A0:F3:C1:6A:30:36,-68,2.462
studcm,C0:C1:C0:D1:DB:68,-64,2.462
A304,98:DA:C4:3F:10:A7,-68,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-76,2.462
B329,E8:48:B8:64:B6:C3,-55,2.422
Etc_A205,30:16:9D:6D:62:04,-49,2.457
DecanatET,E4:C3:2A:C9:28:BA,-98,2.452
A_306,F8:D1:11:41:11:BC,-68,2.437
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
Consiliu,00:1F:CF:11:76:CC,-57,2.437
AIA,98:DA:C4:3F:1E:FF,-66,2.437
RG60SE_A6,00:1F:CF:11:83:08,-68,2.437
WETC32,00:1F:CF:11:76:C4,-70,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-84,2.437
B714,00:1F:CF:11:7F:56,-21,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:23,-78,2.442
A108_2.4G,9C:53:22:7E:C3:BA,-6,2.427
AIA,70:4C:A5:C8:ED:F2,-72,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-68,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-70,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-63,2.412
StaffCM,04:95:E6:06:77:61,-60,2.412
ETcTI,00:1D:60:19:98:D4,-64,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-72,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-64,2.417
UPT-eduroam,24:DE:C6:9E:F5:C0,-82,2.412
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-63,2.462
