SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-60,2.462
android027,00:24:01:E7:63:35,-28,2.472
OpenWrt,00:18:E7:89:72:29,-6,2.462
A304,98:DA:C4:3F:10:A7,-76,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
B424,34:0A:33:7E:31:5C,-91,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-66,2.432
Etc_A205,30:16:9D:6D:62:04,-31,2.457
DCTI-PUBLIC,E0:1C:FC:94:19:23,-67,2.442
B029,A8:42:A1:69:A0:56,-38,2.447
uetm_guest,7A:2F:74:2C:C0:31,-68,2.447
uetm,F0:2F:74:2D:33:01,-72,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-74,2.447
AIA,98:DA:C4:3F:1E:FF,-62,2.437
Consiliu,00:1F:CF:11:76:CC,-68,2.437
B329,E8:48:B8:64:B6:C3,-58,2.422
WETC-B128,76:D0:2B:9B:FF:B3,-62,2.412
AIA,70:4C:A5:C8:ED:F2,-70,2.412
WETC32,00:1F:CF:11:76:C4,-70,2.437
RG60SE_A6,00:1F:CF:11:83:08,-75,2.437
A_306,F8:D1:11:41:11:BC,-70,2.437
UPT-eduroam,24:DE:C6:7C:CA:F0,-60,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-70,2.412
StaffCM,04:95:E6:06:77:61,-52,2.412
ETcTI,00:1D:60:19:98:D4,-62,2.412
studcm,C0:C1:C0:D1:DB:68,-69,2.462
MasterYoda2G,1C:5F:2B:64:F1:E0,-88,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-83,2.462
B129,A0:F3:C1:6A:30:36,-72,2.462
Telekom-xjioCm,70:0B:01:05:B7:51,-77,2.472
Tenda_709990,B4:0F:3B:70:99:94,-62,2.462
