SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-74,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
Telekom-xjioCm,70:0B:01:05:B7:51,-94,2.472
DCTI-PUBLIC,E0:1C:FC:94:13:77,-68,2.472
android027,00:24:01:E7:63:35,-29,2.472
B424,34:0A:33:7E:31:5C,-72,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:23,-56,2.442
B714,00:1F:CF:11:7F:56,-58,2.437
AIA,98:DA:C4:3F:1E:FF,-67,2.437
SACI-A109-2G,18:31:BF:64:EB:A8,-68,2.462
uetm,F0:2F:74:2D:33:01,-72,2.447
Etc_A205,30:16:9D:6D:62:04,-66,2.457
B129,A0:F3:C1:6A:30:36,-74,2.462
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
RG60SE_A6,00:1F:CF:11:83:08,-76,2.437
uetm,F0:2F:74:2C:C0:30,-77,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-76,2.447
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-65,2.457
B329,E8:48:B8:64:B6:C3,-56,2.422
Consiliu,00:1F:CF:11:76:CC,-68,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
WETC32,00:1F:CF:11:76:C4,-76,2.437
StaffCM,04:95:E6:06:77:61,-58,2.412
A_306,F8:D1:11:41:11:BC,-72,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-62,2.432
AIA,98:DA:C4:3F:07:D1,-82,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-72,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-66,2.412
ETcTI,00:1D:60:19:98:D4,-60,2.412
studcm,C0:C1:C0:D1:DB:68,-66,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-82,2.462
