SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-82,2.472
OpenWrt,00:18:E7:89:72:29,-69,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-73,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-70,2.462
A304,98:DA:C4:3F:10:A7,-87,2.462
B714,00:1F:CF:11:7F:56,-70,2.437
Consiliu,00:1F:CF:11:76:CC,-68,2.437
AIA,98:DA:C4:3F:1E:FF,-70,2.437
Electronica1,34:60:F9:A8:05:92,-68,2.422
UPT-eduroam,24:DE:C6:9C:74:A0,-72,2.462
Etc_A205,30:16:9D:6D:62:04,-62,2.457
uetm_guest,7A:2F:74:2C:C0:31,-64,2.447
uetm,F0:2F:74:2D:33:01,-64,2.447
uetm,F0:2F:74:2C:C0:30,-69,2.447
Tenda_709990,B4:0F:3B:70:99:94,-70,2.452
Lab TFI,50:D4:F7:BB:C8:85,-68,2.427
WiFi_STPT457F,20:97:27:2E:45:7F,-76,2.417
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-82,2.417
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-55,2.417
ETcTI,00:1D:60:19:98:D4,-61,2.412
ASUS,54:A0:50:B5:08:90,-82,2.412
WETC32,00:1F:CF:11:76:C4,-76,2.437
AIA,70:4C:A5:C8:ED:F2,-74,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-71,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-61,2.412
B129,A0:F3:C1:6A:30:36,-74,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-63,2.462
