SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-73,2.462
A304,98:DA:C4:3F:10:A7,-62,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-58,2.452
Etc_A205,30:16:9D:6D:62:04,-60,2.457
Consiliu,00:1F:CF:11:76:CC,-64,2.437
DecanatET,E4:C3:2A:C9:29:C2,-62,2.452
uetm_guest,7A:2F:74:2C:C0:31,-64,2.447
uetm,F0:2F:74:2C:C0:30,-62,2.447
Tenda_709990,B4:0F:3B:70:99:94,-58,2.452
PowerTheWorld1.1,B0:48:7A:A0:4F:92,-86,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-50,2.417
Electronica1,34:60:F9:A8:05:92,-57,2.422
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.412
OpenWrt,00:18:E7:89:72:29,-71,2.462
A108_2.4G,9C:53:22:7E:C3:BA,-66,2.427
AIA,98:DA:C4:3F:1E:FF,-66,2.437
uetm,F0:2F:74:2D:33:01,-64,2.447
DCTI-PUBLIC,E0:1C:FC:94:19:32,-71,2.432
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-100,2.437
A315,60:E3:27:2A:71:B6,-69,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-77,2.412
ETcTI,00:1D:60:19:98:D4,-65,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-61,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-82,2.412
