SSID,BSSID,RSSI,Frequency(MHz)
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-68,2.462
studcm,C0:C1:C0:D1:DB:68,-68,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-70,2.432
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
uetm,F0:2F:74:2C:C0:30,-72,2.447
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
uetm,F0:2F:74:2D:33:01,-64,2.447
DecanatET_Guest,EA:C3:2A:C9:28:BA,-82,2.452
Lab TFI,50:D4:F7:BB:C8:85,-68,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-64,2.417
ETcTI,00:1D:60:19:98:D4,-62,2.412
B329,E8:48:B8:64:B6:C3,-66,2.417
StaffCM,04:95:E6:06:77:61,-74,2.442
DCTI-PUBLIC,E0:1C:FC:94:19:23,-80,2.442
WETC32,00:1F:CF:11:76:C4,-77,2.437
Consiliu,00:1F:CF:11:76:CC,-68,2.437
B714,00:1F:CF:11:7F:56,-74,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-62,2.412
ASUS,54:A0:50:B5:08:90,-80,2.412
AC-Guest,A0:AB:1B:7A:96:C8,-64,2.462
OpenWrt,00:18:E7:89:72:29,-67,2.462
DecanatET,E4:C3:2A:C9:28:BA,-6,2.452
Stand_3_Siemens,00:1E:42:16:CB:CA,-79,2.462
