SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-66,2.462
Etc_A205,30:16:9D:6D:62:04,-70,2.457
Tenda_6176,58:D9:D5:00:61:76,-83,2.467
POWER-EA,74:D0:2B:9B:FF:B2,-78,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-76,2.462
A304,98:DA:C4:3F:10:A7,-70,2.462
OpenWrt,00:18:E7:89:72:29,-69,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-79,2.437
DecanatET_Guest,EA:C3:2A:C9:28:BA,-72,2.452
uetm_guest,7A:2F:74:2C:C0:31,-69,2.447
uetm,F0:2F:74:2C:C0:30,-56,2.447
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-65,2.462
DecanatET,E4:C3:2A:C9:28:BA,-77,2.452
DCTI-PUBLIC,E0:1C:FC:94:19:32,-16,2.432
AIA,98:DA:C4:3F:1E:FF,-72,2.437
WiFi_STPTF085,20:97:27:28:F0:85,-23,2.427
WiFi_STPT793B,20:97:27:20:79:3B,-86,2.427
PowerTheWorld1.1,B0:48:7A:A0:4F:92,-78,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
Electronica1,34:60:F9:A8:05:92,-62,2.422
StaffCM,04:95:E6:06:77:61,-70,2.412
studcm,C0:C1:C0:D1:DB:68,-76,2.462
ETcTI,00:1D:60:19:98:D4,-68,2.412
B714,00:1F:CF:11:7F:56,-73,2.437
Consiliu,00:1F:CF:11:76:CC,-66,2.437
UPT-eduroam,24:DE:C6:7C:CA:F0,-68,2.412
1e790931,F4:91:1E:79:09:31,-78,2.412
70mai_A510_97a8,B8:59:C8:02:97:A8,-77,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-69,2.412
AIA,70:4C:A5:C8:ED:F2,-76,2.412
Vodafone-05856A,B8:D4:BC:05:85:6A,-84,2.412
