SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-72,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-56,2.462
A304,98:DA:C4:3F:10:A7,-67,2.462
B424,34:0A:33:7E:31:5C,-82,2.462
studcm,C0:C1:C0:D1:DB:68,-67,2.462
OpenWrt,00:18:E7:89:72:29,-74,2.462
D108,54:B8:0A:13:92:C2,-70,2.432
A108_2.4G,9C:53:22:7E:C3:BA,-65,2.427
Electronica1,34:60:F9:A8:05:92,-53,2.422
Consiliu,00:1F:CF:11:76:CC,-61,2.437
DecanatET_Guest,EA:C3:2A:C9:28:BA,-70,2.452
DecanatET,E4:C3:2A:C9:28:BA,-64,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-56,2.452
DecanatET,E4:C3:2A:C9:29:C2,-58,2.452
Tenda_709990,B4:0F:3B:70:99:94,-55,2.452
uetm,F0:2F:74:2C:C0:30,-66,2.447
uetm,F0:2F:74:2D:33:01,-58,2.447
A_306,F8:D1:11:41:11:BC,-74,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
AC-Guest,A0:AB:1B:7A:96:C8,-69,2.462
Etc_A316_2.4G,40:AE:30:44:8C:13,-6,2.452
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-80,2.437
WETC32,00:1F:CF:11:76:C4,-74,2.437
AIA,98:DA:C4:3F:1E:FF,-64,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-75,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-58,2.412
ETcTI,00:1D:60:19:98:D4,-64,2.412
