SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9E:F2:D0,-82,2.462
Etc_A205,30:16:9D:6D:62:04,-53,2.457
android027,00:24:01:E7:63:35,-76,2.472
B424,34:0A:33:7E:31:5C,-83,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-72,2.462
AIA,98:DA:C4:3F:1E:FF,-69,2.437
Electronica1,34:60:F9:A8:05:92,-58,2.422
Tenda_709990,B4:0F:3B:70:99:94,-9,2.452
B329,E8:48:B8:64:B6:C3,-60,2.452
uetm,F0:2F:74:2D:33:01,-76,2.447
A_306,F8:D1:11:41:11:BC,-74,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-57,2.417
B129,A0:F3:C1:6A:30:36,-72,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-71,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-68,2.462
studcm,C0:C1:C0:D1:DB:68,-86,2.462
uetm_guest,7A:2F:74:2C:C0:31,-72,2.447
A108_2.4G,9C:53:22:7E:C3:BA,-64,2.427
HUAWEI P9 lite,A8:C8:3A:05:17:C7,-82,2.437
WETC32,00:1F:CF:11:76:C4,-68,2.437
Consiliu,00:1F:CF:11:76:CC,-64,2.437
B714,00:1F:CF:11:7F:56,-66,2.437
1e790931,F4:91:1E:79:09:31,-84,2.412
StaffCM,04:95:E6:06:77:61,-66,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-61,2.412
UPT-eduroam,24:DE:C6:9E:F5:C0,-90,2.412
