SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-68,2.462
A304,98:DA:C4:3F:10:A7,-72,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
android027,00:24:01:E7:63:35,-70,2.472
Etc_A205,30:16:9D:6D:62:04,-61,2.457
SACI-A109-2G,18:31:BF:64:EB:A8,-64,2.462
WETC32,00:1F:CF:11:76:C4,-71,2.437
studcm,C0:C1:C0:D1:DB:68,-64,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-70,2.457
B129,A0:F3:C1:6A:30:36,-69,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-70,2.452
DecanatET,E4:C3:2A:C9:28:BA,-76,2.452
Consiliu,00:1F:CF:11:76:CC,-62,2.437
A_306,F8:D1:11:41:11:BC,-76,2.437
AIA,98:DA:C4:3F:1E:FF,-60,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:23,-62,2.442
Electronica1,34:60:F9:A8:05:92,-70,2.422
B329,E8:48:B8:64:B6:C3,-50,2.422
SACI-A107a-2G,18:31:BF:64:EB:E8,-76,2.412
StaffCM,04:95:E6:06:77:61,-57,2.412
B714,00:1F:CF:11:7F:56,-68,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-66,2.437
UPT-eduroam,24:DE:C6:9C:56:C0,-82,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-58,2.412
AIA,70:4C:A5:C8:ED:F2,-67,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-64,2.412
