SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-70,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
B424,34:0A:33:7E:31:5C,-76,2.462
B129,A0:F3:C1:6A:30:36,-68,2.462
OpenWrt,00:18:E7:89:72:29,-75,2.462
android027,00:24:01:E7:63:35,-76,2.472
DCTI-PUBLIC,E0:1C:FC:94:19:23,-64,2.442
RG60SE_A6,00:1F:CF:11:83:08,-74,2.437
SACI-A109-2G,18:31:BF:64:EB:A8,-64,2.462
uetm_guest,7A:2F:74:2C:C0:31,-76,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
studcm,C0:C1:C0:D1:DB:68,-65,2.462
Etc_A205,30:16:9D:6D:62:04,-55,2.457
Consiliu,00:1F:CF:11:76:CC,-64,2.437
A_306,F8:D1:11:41:11:BC,-67,2.437
DecanatET_Guest,EA:C3:2A:C9:29:C2,-71,2.452
AIA,98:DA:C4:3F:1E:FF,-67,2.437
Decanat_Etc,9C:53:22:3A:E5:BC,-68,2.422
B329,E8:48:B8:64:B6:C3,-53,2.422
B714,00:1F:CF:11:7F:56,-66,2.437
WETC32,00:1F:CF:11:76:C4,-70,2.437
Electronica1,34:60:F9:A8:05:92,-65,2.422
Vodafone-05856A,B8:D4:BC:05:85:6A,-79,2.412
StaffCM,04:95:E6:06:77:61,-58,2.412
B029,A8:42:A1:69:A0:56,-74,2.447
WETC-B128,76:D0:2B:9B:FF:B3,-70,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-68,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-64,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-73,2.412
Tenda_709990,B4:0F:3B:70:99:94,-62,2.422
UPT-eduroam,24:DE:C6:9E:F2:D0,-10,2.462
