SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
B129,A0:F3:C1:6A:30:36,-68,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
studcm,C0:C1:C0:D1:DB:68,-64,2.462
OpenWrt,00:18:E7:89:72:29,-76,2.462
B424,34:0A:33:7E:31:5C,-74,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
DIRECT-DC-HP Laser 137fnw,B2:22:7A:52:28:DC,-80,2.452
DecanatET,E4:C3:2A:C9:28:BA,-70,2.452
DecanatET,E4:C3:2A:C9:29:C2,-67,2.452
DCTI-PUBLIC,E0:1C:FC:94:19:23,-63,2.442
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-76,2.457
Consiliu,00:1F:CF:11:76:CC,-63,2.437
AIA,98:DA:C4:3F:1E:FF,-68,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-68,2.432
uetm,F0:2F:74:2D:33:01,-76,2.447
B029,A8:42:A1:69:A0:56,-74,2.447
Lab TFI,50:D4:F7:BB:C8:85,-78,2.427
B329,E8:48:B8:64:B6:C3,-52,2.422
Electronica1,34:60:F9:A8:05:92,-65,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
ETcTI,00:1D:60:19:98:D4,-71,2.412
A108_2.4G,9C:53:22:7E:C3:BA,-74,2.427
RG60SE_A6,00:1F:CF:11:83:08,-73,2.437
B714,00:1F:CF:11:7F:56,-68,2.437
A_306,F8:D1:11:41:11:BC,-66,2.437
WETC32,00:1F:CF:11:76:C4,-70,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-70,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-72,2.412
StaffCM,04:95:E6:06:77:61,-59,2.412
Stand_3_Siemens,00:1E:42:16:CB:CA,-68,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-100,2.462
