SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-63,2.462
studcm,C0:C1:C0:D1:DB:68,-67,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-68,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-76,2.462
UPT-eduroam,24:DE:C6:9E:F2:D0,-78,2.462
Electronica1,34:60:F9:A8:05:92,-60,2.422
AIA,98:DA:C4:3F:1E:FF,-70,2.437
Consiliu,00:1F:CF:11:76:CC,-62,2.437
Etc_A205,30:16:9D:6D:62:04,-63,2.457
Decanat_Etc,9C:53:22:3A:E5:BC,-72,2.422
A108_2.4G,9C:53:22:7E:C3:BA,-64,2.427
DecanatET_Guest,EA:C3:2A:C9:29:C2,-60,2.452
uetm,F0:2F:74:2D:33:01,-66,2.447
LIGA_AC_HQ,C8:7F:54:58:EB:60,-82,2.417
SACI-A107a-2G,18:31:BF:64:EB:E8,-58,2.412
A_306,F8:D1:11:41:11:BC,-75,2.437
RG60SE_A6,00:1F:CF:11:83:08,-74,2.437
B714,00:1F:CF:11:7F:56,-69,2.437
WETC32,00:1F:CF:11:76:C4,-78,2.437
AIA,70:4C:A5:C8:ED:F2,-74,2.412
StaffCM,04:95:E6:06:77:61,-70,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-66,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-90,2.412
ETcTI,00:1D:60:19:98:D4,-60,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
A304,98:DA:C4:3F:10:A7,-67,2.462
