SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-74,2.472
DCTI-PUBLIC,E0:1C:FC:94:13:77,-74,2.472
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-66,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-74,2.462
OpenWrt,00:18:E7:89:72:29,-76,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
Electronica1,34:60:F9:A8:05:92,-56,2.422
B424,34:0A:33:7E:31:5C,-82,2.462
Etc_A205,30:16:9D:6D:62:04,-55,2.457
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-54,2.417
B329,E8:48:B8:64:B6:C3,-60,2.452
DecanatET,E4:C3:2A:C9:29:C2,-60,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-62,2.452
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-88,2.457
uetm,F0:2F:74:2D:33:01,-72,2.447
DecanatET_Guest,EA:C3:2A:C9:28:BA,-68,2.452
AIA,98:DA:C4:73:A9:0C,-76,2.437
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-73,2.447
A108_2.4G,9C:53:22:7E:C3:BA,-64,2.427
Consiliu,00:1F:CF:11:76:CC,-60,2.437
decanat-ac,BC:0F:9A:5B:0B:76,-78,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-78,2.412
A304,98:DA:C4:3F:10:A7,-65,2.462
ETcTI,00:1D:60:19:98:D4,-66,2.412
WETC32,00:1F:CF:11:76:C4,-74,2.437
B714,00:1F:CF:11:7F:56,-68,2.437
AIA,98:DA:C4:3F:1E:FF,-65,2.437
PowerTheWorld2,00:23:CD:18:8C:64,-82,2.447
POWER-EA,74:D0:2B:9B:FF:B2,-77,2.412
AIA,70:4C:A5:C8:ED:F2,-76,2.412
Vodafone-05856A,B8:D4:BC:05:85:6A,-82,2.412
1e790931,F4:91:1E:79:09:31,-83,2.412
StaffCM,04:95:E6:06:77:61,-72,2.412
