SSID,BSSID,RSSI,Frequency(MHz)
A304,98:DA:C4:3F:10:A7,-72,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-68,2.462
studcm,C0:C1:C0:D1:DB:68,-66,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-76,2.462
Tenda_709990,B4:0F:3B:70:99:94,-61,2.462
AIA,98:DA:C4:3F:1E:FF,-67,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-62,2.432
B329,E8:48:B8:64:B6:C3,-58,2.422
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-66,2.462
B029,A8:42:A1:69:A0:56,-19,2.447
DCTI-PUBLIC,E0:1C:FC:94:19:23,-61,2.442
uetm,F0:2F:74:2D:33:01,-74,2.447
Consiliu,00:1F:CF:11:76:CC,-68,2.437
B714,00:1F:CF:11:7F:56,-59,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:1D,-70,2.427
StaffCM,04:95:E6:06:77:61,-58,2.412
WETC32,00:1F:CF:11:76:C4,-76,2.437
A_306,F8:D1:11:41:11:BC,-74,2.437
UPT-eduroam,24:DE:C6:7C:CA:F0,-68,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
SYNC_XV45HYYH,00:26:B4:EB:5C:BC,-80,2.412
AIA,70:4C:A5:C8:ED:F2,-72,2.412
ETcTI,00:1D:60:19:98:D4,-62,2.412
Stand_3_Siemens,00:1E:42:16:CB:CA,-73,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-78,2.462
SACI-A107a-2G,18:31:BF:64:EB:E8,-70,2.412
