SSID,BSSID,RSSI,Frequency(MHz)
DCTI-PUBLIC,E0:1C:FC:94:13:77,-76,2.472
OpenWrt,00:18:E7:89:72:29,-77,2.462
A304,98:DA:C4:3F:10:A7,-61,2.462
B129,A0:F3:C1:6A:30:36,-76,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-65,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-63,2.462
B424,34:0A:33:7E:31:5C,-82,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-74,2.432
Consiliu,00:1F:CF:11:76:CC,-58,2.437
Etc_A205,30:16:9D:6D:62:04,-62,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
B329,E8:48:B8:64:B6:C3,-60,2.452
B714,00:1F:CF:11:7F:56,-52,2.437
Electronica1,34:60:F9:A8:05:92,-57,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-55,2.417
SACI-A107a-2G,18:31:BF:64:EB:E8,-59,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-68,2.412
WETC32,00:1F:CF:11:76:C4,-76,2.437
RG60SE_A6,00:1F:CF:11:83:08,-76,2.437
AIA,98:DA:C4:3F:1E:FF,-76,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-66,2.427
ETcTI,00:1D:60:19:98:D4,-70,2.412
AIA,70:4C:A5:C8:ED:F2,-78,2.412
Tenda_709990,B4:0F:3B:70:99:94,-74,2.422
UPT-eduroam,24:DE:C6:9E:F2:D0,-78,2.462
DIRECT-DC-HP Laser 137fnw,B2:22:7A:52:28:DC,-84,2.452
studcm,C0:C1:C0:D1:DB:68,-67,2.462
