SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-69,2.462
DCTI-PUBLIC,E0:1C:FC:94:13:77,-6,2.472
AC-Guest,A0:AB:1B:7A:96:C8,-59,2.462
OpenWrt,00:18:E7:89:72:29,-66,2.462
Consiliu,00:1F:CF:11:76:CC,-72,2.437
AIA,98:DA:C4:3F:1E:FF,-76,2.437
Etc_A205,30:16:9D:6D:62:04,-66,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-69,2.452
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
uetm,F0:2F:74:2C:C0:30,-61,2.447
uetm,F0:2F:74:2D:33:01,-50,2.447
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
StaffCM,04:95:E6:06:77:61,-62,2.442
WiFi_STPT793B,20:97:27:20:79:3B,-84,2.427
Lab TFI,50:D4:F7:BB:C8:85,-70,2.427
Electronica1,34:60:F9:A8:05:92,-65,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
ETcTI,00:1D:60:19:98:D4,-69,2.412
B714,00:1F:CF:11:7F:56,-74,2.437
UPT-eduroam,24:DE:C6:9E:F0:B0,-71,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-66,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-70,2.412
B129,A0:F3:C1:6A:30:36,-77,2.462
studcm,C0:C1:C0:D1:DB:68,-69,2.462
A304,98:DA:C4:3F:10:A7,-10,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-77,2.462
HotspotB391,22:AD:56:21:B3:91,-80,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
