SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-83,2.462
LabD010,00:23:69:9A:3A:4E,-86,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-54,2.462
OpenWrt,00:18:E7:89:72:29,-19,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-92,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-74,2.462
Consiliu,00:1F:CF:11:76:CC,-60,2.437
AIA,98:DA:C4:3F:1E:FF,-70,2.437
B329,E8:48:B8:64:B6:C3,-73,2.452
uetm,F0:2F:74:2C:C0:30,-96,2.447
DecanatET_Guest,EA:C3:2A:C9:28:BA,-26,2.452
DecanatET,E4:C3:2A:C9:29:C2,-62,2.452
A304,98:DA:C4:3F:10:A7,-74,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-60,2.452
uetm_guest,7A:2F:74:2C:C0:31,-66,2.447
Etc_A205,30:16:9D:6D:62:04,-66,2.457
uetm,F0:2F:74:2D:33:01,-61,2.447
Tenda_709990,B4:0F:3B:70:99:94,-70,2.452
PowerTheWorld1.1,B0:48:7A:A0:4F:92,-84,2.427
Electronica1,34:60:F9:A8:05:92,-66,2.422
A108_2.4G,9C:53:22:7E:C3:BA,-65,2.427
ETcTI,00:1D:60:19:98:D4,-60,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-65,2.412
DCTI-PUBLIC,E0:1C:FC:94:19:32,-80,2.432
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-66,2.417
SACI-A107a-2G,18:31:BF:64:EB:E8,-63,2.412
UPT-eduroam,24:DE:C6:9E:F0:B0,-82,2.412
SACI-A109-2G,18:31:BF:64:EB:A8,-80,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-76,2.437
RG60SE_A6,00:1F:CF:11:83:08,-82,2.437
UPT-eduroam,24:DE:C6:9E:F8:E0,-72,2.412
