SSID,BSSID,RSSI,Frequency(MHz)
SACI-A109-2G,18:31:BF:64:EB:A8,-62,2.462
Tenda_709990,B4:0F:3B:70:99:94,-68,2.422
B424,34:0A:33:7E:31:5C,-75,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-62,2.452
DecanatET,E4:C3:2A:C9:29:C2,-70,2.452
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-69,2.447
B029,A8:42:A1:69:A0:56,-71,2.447
POWER-EA,74:D0:2B:9B:FF:B2,-70,2.437
WETC32,00:1F:CF:11:76:C4,-70,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.437
AIA,98:DA:C4:3F:1E:FF,-59,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-93,2.427
UPT-eduroam,24:DE:C6:7C:CA:F0,-60,2.412
B329,E8:48:B8:64:B6:C3,-61,2.422
B129,A0:F3:C1:6A:30:36,-72,2.462
StaffCM,04:95:E6:06:77:61,-62,2.412
studcm,C0:C1:C0:D1:DB:68,-60,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-64,2.462
Consiliu,00:1F:CF:11:76:CC,-70,2.437
A_306,F8:D1:11:41:11:BC,-70,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-66,2.412
AIA,70:4C:A5:C8:ED:F2,-61,2.412
ETcTI,00:1D:60:19:98:D4,-68,2.412
