SSID,BSSID,RSSI,Frequency(MHz)
B129,A0:F3:C1:6A:30:36,-80,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-72,2.462
OpenWrt,00:18:E7:89:72:29,-72,2.462
studcm,C0:C1:C0:D1:DB:68,-66,2.462
android027,00:24:01:E7:63:35,-78,2.472
DCTI-PUBLIC,E0:1C:FC:94:13:77,-10,2.472
A304,98:DA:C4:3F:10:A7,-70,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-63,2.462
D108,54:B8:0A:13:92:C2,-72,2.432
AIA,98:DA:C4:3F:1E:FF,-78,2.437
A_306,F8:D1:11:41:11:BC,-78,2.437
Consiliu,00:1F:CF:11:76:CC,-68,2.437
Tenda_709990,B4:0F:3B:70:99:94,-68,2.452
DecanatET,E4:C3:2A:C9:29:C2,-73,2.452
uetm,F0:2F:74:2D:33:01,-75,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-70,2.452
StaffCM,04:95:E6:06:77:61,-68,2.442
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
Electronica1,34:60:F9:A8:05:92,-61,2.422
ETcTI,00:1D:60:19:98:D4,-62,2.412
B329,E8:48:B8:64:B6:C3,-70,2.417
TP-Link_3167,C0:06:C3:1A:31:67,-76,2.422
Lab TFI,50:D4:F7:BB:C8:85,-69,2.427
SACI-A107a-2G,18:31:BF:64:EB:E8,-66,2.412
B714,00:1F:CF:11:7F:56,-71,2.437
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-82,2.417
AIA,70:4C:A5:C8:ED:F2,-76,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-70,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-71,2.462
