SSID,BSSID,RSSI,Frequency(MHz)
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-60,2.462
Off Limits2,B4:0F:3B:6E:D9:51,-78,2.462
Tenda_6176,58:D9:D5:00:61:76,-84,2.467
Consiliu,00:1F:CF:11:76:CC,-68,2.437
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-70,2.437
DecanatET,E4:C3:2A:C9:28:BA,-74,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-76,2.452
DecanatET,E4:C3:2A:C9:29:C2,-68,2.452
OpenWrt,00:18:E7:89:72:29,-64,2.462
uetm,F0:2F:74:2C:C0:30,-86,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-70,2.452
B029,A8:42:A1:69:A0:56,-83,2.447
B714,00:1F:CF:11:7F:56,-68,2.437
Tenda_709990,B4:0F:3B:70:99:94,-92,2.452
Electronica1,34:60:F9:A8:05:92,-67,2.422
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-80,2.417
ETcTI,00:1D:60:19:98:D4,-66,2.412
UPT-eduroam,24:DE:C6:9C:74:A0,-64,2.462
studcm,C0:C1:C0:D1:DB:68,-80,2.462
A304,98:DA:C4:3F:10:A7,-73,2.462
uetm,F0:2F:74:2D:33:01,-54,2.447
AIA,70:4C:A5:C8:ED:F2,-80,2.412
StaffCM,04:95:E6:06:77:61,-78,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
1e790931,F4:91:1E:79:09:31,-74,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-72,2.412
