SSID,BSSID,RSSI,Frequency(MHz)
B129,A0:F3:C1:6A:30:36,-68,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-75,2.462
A304,98:DA:C4:3F:10:A7,-65,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-73,2.462
android027,00:24:01:E7:63:35,-88,2.472
DCTI-PUBLIC,E0:1C:FC:94:19:1D,-74,2.427
B329,E8:48:B8:64:B6:C3,-62,2.422
Tenda_709990,B4:0F:3B:70:99:94,-51,2.422
Consiliu,00:1F:CF:11:76:CC,-67,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-62,2.427
Etc_A205,30:16:9D:6D:62:04,-62,2.457
studcm,C0:C1:C0:D1:DB:68,-63,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-65,2.462
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-82,2.452
uetm_guest,7A:2F:74:2C:C0:31,-70,2.447
uetm,F0:2F:74:2C:C0:30,-68,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-70,2.447
WETC32,00:1F:CF:11:76:C4,-66,2.437
B714,00:1F:CF:11:7F:56,-67,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
StaffCM,04:95:E6:06:77:61,-57,2.412
DecanatET_Guest,EA:C3:2A:C9:29:C2,-75,2.452
UPT-eduroam,24:DE:C6:9E:F2:D0,-82,2.462
My Skoda 3593,D2:40:EF:CC:25:30,-74,2.437
AIA,98:DA:C4:3F:1E:FF,-64,2.437
B624,B4:F1:8C:B7:93:C0,-68,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-65,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-82,2.412
ETcTI,00:1D:60:19:98:D4,-67,2.412
