SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-76,2.472
OpenWrt,00:18:E7:89:72:29,-72,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-53,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-62,2.452
WETC-B128,76:D0:2B:9B:FF:B3,-76,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-73,2.462
Consiliu,00:1F:CF:11:76:CC,-59,2.437
Electronica1,34:60:F9:A8:05:92,-56,2.422
B329,E8:48:B8:64:B6:C3,-9,2.452
uetm_guest,7A:2F:74:2C:C0:31,-66,2.447
uetm,F0:2F:74:2C:C0:30,-60,2.447
uetm,F0:2F:74:2D:33:01,-63,2.447
AIA,98:DA:C4:3F:1E:FF,-70,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-54,2.417
ETcTI,00:1D:60:19:98:D4,-67,2.412
Etc_A205,30:16:9D:6D:62:04,-59,2.457
studcm,C0:C1:C0:D1:DB:68,-63,2.462
A304,98:DA:C4:3F:10:A7,-68,2.462
Tenda_709990,B4:0F:3B:70:99:94,-75,2.452
B714,00:1F:CF:11:7F:56,-67,2.437
UPT-eduroam,24:DE:C6:9E:F8:E0,-72,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-58,2.412
