SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-80,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-76,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
Etc_A205,30:16:9D:6D:62:04,-53,2.457
A304,98:DA:C4:3F:10:A7,-58,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-65,2.462
DecanatET,E4:C3:2A:C9:29:C2,-66,2.452
DecanatET,E4:C3:2A:C9:28:BA,-76,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-70,2.452
B329,E8:48:B8:64:B6:C3,-63,2.452
uetm,F0:2F:74:2C:C0:30,-68,2.447
Tenda_709990,B4:0F:3B:70:99:94,-28,2.452
AIA,98:DA:C4:3F:1E:FF,-72,2.437
Electronica1,34:60:F9:A8:05:92,-62,2.422
UPT-eduroam,24:DE:C6:7C:CA:F0,-60,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-57,2.417
B424,34:0A:33:7E:31:5C,-90,2.462
studcm,C0:C1:C0:D1:DB:68,-73,2.462
decanat-ac,BC:0F:9A:5B:0B:76,-82,2.412
Consiliu,00:1F:CF:11:76:CC,-70,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-72,2.437
A_306,F8:D1:11:41:11:BC,-72,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-73,2.412
StaffCM,04:95:E6:06:77:61,-64,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-67,2.412
AIA,70:4C:A5:C8:ED:F2,-73,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-82,2.412
