SSID,BSSID,RSSI,Frequency(MHz)
LabD010,00:23:69:9A:3A:4E,-84,2.462
B129,A0:F3:C1:6A:30:36,-81,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-74,2.462
OpenWrt,00:18:E7:89:72:29,-69,2.462
A304,98:DA:C4:3F:10:A7,-40,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-70,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-19,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-54,2.462
Electronica1,34:60:F9:A8:05:92,-65,2.422
AIA,98:DA:C4:3F:1E:FF,-74,2.437
Etc_A205,30:16:9D:6D:62:04,-62,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-69,2.452
DecanatET,E4:C3:2A:C9:28:BA,-71,2.452
DecanatET,E4:C3:2A:C9:29:C2,-67,2.452
uetm,F0:2F:74:2C:C0:30,-64,2.447
uetm,F0:2F:74:2D:33:01,-32,2.447
Tenda_709990,B4:0F:3B:70:99:94,-65,2.452
StaffCM,04:95:E6:06:77:61,-77,2.442
uetm_guest,7A:2F:74:2C:C0:31,-64,2.447
Consiliu,00:1F:CF:11:76:CC,-63,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-70,2.427
WiFi_STPT469B,20:97:27:29:46:9B,-78,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
UPT-eduroam,24:DE:C6:9E:F3:10,-82,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-72,2.412
Stand_3_Siemens,00:1E:42:16:CB:CA,-84,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-83,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:23,-82,2.442
B714,00:1F:CF:11:7F:56,-34,2.437
B624,B4:F1:8C:B7:93:C0,-80,2.437
WETC32,00:1F:CF:11:76:C4,-72,2.437
Lab TFI,50:D4:F7:BB:C8:85,-69,2.427
UPT-eduroam,24:DE:C6:9E:F8:E0,-76,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-71,2.412
ETcTI,00:1D:60:19:98:D4,-64,2.412
AIA,70:4C:A5:C8:ED:F2,-65,2.412
