SSID,BSSID,RSSI,Frequency(MHz)
DCTI-PUBLIC,E0:1C:FC:94:13:77,-82,2.472
android027,00:24:01:E7:63:35,-78,2.472
UPT-eduroam,24:DE:C6:9C:74:A0,-66,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-73,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-83,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-77,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-6,2.432
DecanatET,E4:C3:2A:C9:29:C2,-66,2.452
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-64,2.417
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
DecanatET,E4:C3:2A:C9:28:BA,-75,2.452
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
uetm,F0:2F:74:2C:C0:30,-67,2.447
uetm,F0:2F:74:2D:33:01,-68,2.447
Lab TFI,50:D4:F7:BB:C8:85,-68,2.427
Electronica1,34:60:F9:A8:05:92,-62,2.422
B329,E8:48:B8:64:B6:C3,-72,2.417
Consiliu,00:1F:CF:11:76:CC,-66,2.437
B714,00:1F:CF:11:7F:56,-70,2.437
1e790931,F4:91:1E:79:09:31,-78,2.412
UPT-eduroam,24:DE:C6:9E:F3:10,-78,2.412
Etc_A205,30:16:9D:6D:62:04,-76,2.457
Stand_3_Siemens,00:1E:42:16:CB:CA,-84,2.462
A304,98:DA:C4:3F:10:A7,-69,2.462
DecanatET_Guest,EA:C3:2A:C9:28:BA,-75,2.452
AC-Guest,A0:AB:1B:7A:96:C8,-65,2.462
studcm,C0:C1:C0:D1:DB:68,-67,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
