SSID,BSSID,RSSI,Frequency(MHz)
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-64,2.457
B129,A0:F3:C1:6A:30:36,-62,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-67,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-71,2.462
Off Limits2,B4:0F:3B:6E:D9:51,-82,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-76,2.462
B424,34:0A:33:7E:31:5C,-72,2.462
studcm,C0:C1:C0:D1:DB:68,-52,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-100,2.432
Etc_A205,30:16:9D:6D:62:04,-61,2.457
B329,E8:48:B8:64:B6:C3,-57,2.422
WETC32,00:1F:CF:11:76:C4,-76,2.437
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
DecanatET,E4:C3:2A:C9:29:C2,-68,2.452
B029,A8:42:A1:69:A0:56,-64,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-64,2.447
Consiliu,00:1F:CF:11:76:CC,-66,2.437
AIA,98:DA:C4:3F:1E:FF,-58,2.437
AIA,70:4C:A5:C8:ED:F2,-58,2.412
RG60SE_A6,00:1F:CF:11:83:08,-21,2.437
UPT-eduroam,24:DE:C6:7C:CA:F0,-54,2.412
UPT-eduroam,24:DE:C6:9E:F5:C0,-84,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-56,2.412
StaffCM,04:95:E6:06:77:61,-54,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-74,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-57,2.412
