SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-76,2.472
OpenWrt,00:18:E7:89:72:29,-80,2.462
B129,A0:F3:C1:6A:30:36,-77,2.462
studcm,C0:C1:C0:D1:DB:68,-61,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-75,2.462
A304,98:DA:C4:3F:10:A7,-93,2.462
B424,34:0A:33:7E:31:5C,-72,2.462
Etc_A205,30:16:9D:6D:62:04,-62,2.457
Consiliu,00:1F:CF:11:76:CC,-73,2.437
B329,E8:48:B8:64:B6:C3,-61,2.422
DecanatET,E4:C3:2A:C9:28:BA,-82,2.452
uetm,F0:2F:74:2D:33:01,-93,2.447
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-78,2.457
DCTI-PUBLIC,E0:1C:FC:94:19:23,-64,2.442
DecanatET,E4:C3:2A:C9:29:C2,-76,2.452
Tenda_709990,B4:0F:3B:70:99:94,-54,2.422
Electronica1,34:60:F9:A8:05:92,-64,2.422
B714,00:1F:CF:11:7F:56,-72,2.437
AIA,70:4C:A5:C8:ED:F2,-63,2.412
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-66,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-84,2.462
SACI-A107a-2G,18:31:BF:64:EB:E8,-63,2.412
WiFi_STPT753A,20:97:27:20:75:3A,-78,2.432
WETC-B128,76:D0:2B:9B:FF:B3,-68,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-74,2.437
WETC32,00:1F:CF:11:76:C4,-72,2.437
AIA,98:DA:C4:3F:1E:FF,-64,2.437
UPT-eduroam,24:DE:C6:7C:CA:F0,-61,2.412
StaffCM,04:95:E6:06:77:61,-58,2.412
