SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-65,2.462
Off Limits2,B4:0F:3B:6E:D9:51,-76,2.462
Etc_A205,30:16:9D:6D:62:04,-61,2.457
UPT-eduroam,24:DE:C6:9E:F2:D0,-82,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-77,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-62,2.432
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-12,2.457
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-70,2.452
DCTI-PUBLIC,E0:1C:FC:94:19:23,-59,2.442
B329,E8:48:B8:64:B6:C3,-60,2.422
AIA,98:DA:C4:3F:1E:FF,-66,2.437
Consiliu,00:1F:CF:11:76:CC,-70,2.437
B714,00:1F:CF:11:7F:56,-66,2.437
WETC32,00:1F:CF:11:76:C4,-69,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-63,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-73,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-58,2.412
StaffCM,04:95:E6:06:77:61,-55,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-61,2.412
ETcTI,00:1D:60:19:98:D4,-62,2.412
android027,00:24:01:E7:63:35,-67,2.472
UPT-eduroam,D8:C7:C8:04:70:20,-78,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-65,2.462
Tenda_709990,B4:0F:3B:70:99:94,-61,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
DecanatET_Guest,EA:C3:2A:C9:28:BA,-6,2.452
