SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-78,2.462
A304,98:DA:C4:3F:10:A7,-62,2.462
Etc_A205,30:16:9D:6D:62:04,-69,2.457
D108,54:B8:0A:13:92:C2,-73,2.432
iOT-RIV,22:E8:29:6D:D4:B9,-86,2.437
DecanatET,E4:C3:2A:C9:28:BA,-70,2.452
DecanatET,E4:C3:2A:C9:29:C2,-60,2.452
uetm_guest,7A:2F:74:2C:C0:31,-98,2.447
StaffCM,04:95:E6:06:77:61,-65,2.442
OpenWrt,00:18:E7:89:72:29,-74,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-58,2.462
Consiliu,00:1F:CF:11:76:CC,-59,2.437
A_306,F8:D1:11:41:11:BC,-78,2.437
Electronica1,34:60:F9:A8:05:92,-65,2.422
UPT-eduroam,24:DE:C6:9E:F8:E0,-80,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-54,2.417
ETcTI,00:1D:60:19:98:D4,-62,2.412
uetm,F0:2F:74:2D:33:01,-66,2.447
INTERN,18:E8:29:6D:D4:B9,-80,2.437
Berarescu,1E:E8:29:6D:D4:B9,-78,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-79,2.412
smartmove-upt,84:D8:1B:FC:C1:B0,-78,2.417
decanat-ac,BC:0F:9A:5B:0B:76,-78,2.412
