SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:58:B0,-22,2.462
android027,00:24:01:E7:63:35,-100,2.472
Etc_A205,30:16:9D:6D:62:04,-68,2.457
studcm,C0:C1:C0:D1:DB:68,-66,2.462
A304,98:DA:C4:3F:10:A7,-77,2.462
DecanatET_Guest,EA:C3:2A:C9:28:BA,-76,2.452
SACI-A109-2G,18:31:BF:64:EB:A8,-76,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-72,2.452
Consiliu,00:1F:CF:11:76:CC,-59,2.437
uetm_guest,7A:2F:74:2C:C0:31,-60,2.447
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-82,2.447
Tenda_709990,B4:0F:3B:70:99:94,-65,2.452
A108_2.4G,9C:53:22:7E:C3:BA,-74,2.427
Electronica1,34:60:F9:A8:05:92,-70,2.422
ETcTI,00:1D:60:19:98:D4,-66,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-65,2.417
UPT-eduroam,24:DE:C6:7C:CA:F0,-70,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-78,2.437
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-72,2.437
ZyXEL03,00:19:CB:7E:70:30,-82,2.437
UPT-eduroam,24:DE:C6:9E:F8:E0,-75,2.412
UPT-eduroam,D8:C7:C8:04:70:20,-84,2.412
StaffCM,04:95:E6:06:77:61,-62,2.412
1e790931,F4:91:1E:79:09:31,-70,2.412
DecanatET,E4:C3:2A:C9:28:BA,-79,2.452
OpenWrt,00:18:E7:89:72:29,-68,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-60,2.462
