SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-82,2.472
studcm,C0:C1:C0:D1:DB:68,-75,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-14,2.462
A304,98:DA:C4:3F:10:A7,-71,2.462
Etc_A205,30:16:9D:6D:62:04,-70,2.457
OpenWrt,00:18:E7:89:72:29,-65,2.462
uetm_guest,7A:2F:74:2C:C0:31,-70,2.447
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
uetm,F0:2F:74:2D:33:01,-73,2.447
uetm,F0:2F:74:2C:C0:30,-44,2.447
Tenda_709990,B4:0F:3B:70:99:94,-71,2.452
PowerTheWorld2,00:23:CD:18:8C:64,-78,2.447
Lab TFI,50:D4:F7:BB:C8:85,-74,2.427
Electronica1,34:60:F9:A8:05:92,-61,2.422
A108_2.4G,9C:53:22:7E:C3:BA,-71,2.427
ETcTI,00:1D:60:19:98:D4,-64,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-72,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-64,2.417
WETC-B128,76:D0:2B:9B:FF:B3,-78,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-72,2.462
Audi_MMI_0168,CC:C0:79:97:E5:35,-84,2.437
70mai_d06_a16d,2C:05:47:9F:A1:6D,-86,2.437
WiFi_STPTF085,20:97:27:28:F0:85,-84,2.427
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-90,2.437
Consiliu,00:1F:CF:11:76:CC,-70,2.437
B714,00:1F:CF:11:7F:56,-65,2.437
1e790931,F4:91:1E:79:09:31,-76,2.412
StaffCM,04:95:E6:06:77:61,-70,2.412
B329,E8:48:B8:64:B6:C3,-68,2.417
SACI-A107a-2G,18:31:BF:64:EB:E8,-70,2.412
