SSID,BSSID,RSSI,Frequency(MHz)
OpenWrt,00:18:E7:89:72:29,-63,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-68,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-78,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-59,2.462
studcm,C0:C1:C0:D1:DB:68,-74,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-80,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
A304,98:DA:C4:3F:10:A7,-48,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-70,2.437
DecanatET_Guest,EA:C3:2A:C9:28:BA,-82,2.452
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
uetm,F0:2F:74:2C:C0:30,-64,2.447
StaffCM,04:95:E6:06:77:61,-65,2.442
Etc_A316_2.4G,40:AE:30:44:8C:13,-6,2.452
Consiliu,00:1F:CF:11:76:CC,-61,2.437
PowerTheWorld1.1,B0:48:7A:A0:4F:92,-82,2.427
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-79,2.417
Stand_3_Siemens,00:1E:42:16:CB:CA,-84,2.462
B129,A0:F3:C1:6A:30:36,-82,2.462
WETC32,00:1F:CF:11:76:C4,-77,2.437
AIA,98:DA:C4:3F:1E:FF,-72,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:23,-70,2.442
UPT-eduroam,24:DE:C6:9E:F8:E0,-77,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-65,2.417
SACI-A107a-2G,18:31:BF:64:EB:E8,-72,2.412
ETcTI,00:1D:60:19:98:D4,-62,2.412
UPT-eduroam,24:DE:C6:9E:F3:10,-82,2.412
