SSID,BSSID,RSSI,Frequency(MHz)
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
UPT-eduroam,24:DE:C6:9E:F2:D0,-81,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-68,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-68,2.462
Etc_A205,30:16:9D:6D:62:04,-61,2.457
studcm,C0:C1:C0:D1:DB:68,-58,2.462
B129,A0:F3:C1:6A:30:36,-64,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-80,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-74,2.462
Tenda_709990,B4:0F:3B:70:99:94,-52,2.422
B329,E8:48:B8:64:B6:C3,-59,2.422
DecanatET_Guest,EA:C3:2A:C9:29:C2,-67,2.452
DecanatET,E4:C3:2A:C9:29:C2,-66,2.452
AIA,98:DA:C4:3F:1E:FF,-64,2.437
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-64,2.447
DCTI-PUBLIC,E0:1C:FC:94:19:32,-94,2.432
Consiliu,00:1F:CF:11:76:CC,-64,2.437
Electronica1,34:60:F9:A8:05:92,-66,2.422
StaffCM,04:95:E6:06:77:61,-56,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-58,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-55,2.417
WETC32,00:1F:CF:11:76:C4,-71,2.437
B714,00:1F:CF:11:7F:56,-35,2.437
AIA,70:4C:A5:C8:ED:F2,-58,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-59,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-74,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-56,2.412
