SSID,BSSID,RSSI,Frequency(MHz)
DCTI-PUBLIC,E0:1C:FC:94:13:77,-70,2.472
ContiLAB,04:95:E6:89:EC:42,-88,2.462
studcm,C0:C1:C0:D1:DB:68,-56,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-69,2.462
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-68,2.457
B329,E8:48:B8:64:B6:C3,-59,2.422
B029,A8:42:A1:69:A0:56,-64,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
B129,A0:F3:C1:6A:30:36,-61,2.462
DecanatET,E4:C3:2A:C9:28:BA,-76,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-76,2.452
DecanatET,E4:C3:2A:C9:29:C2,-66,2.452
AIA,98:DA:C4:3F:1E:FF,-60,2.437
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-67,2.447
WETC32,00:1F:CF:11:76:C4,-71,2.437
B714,00:1F:CF:11:7F:56,-43,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-56,2.417
DCTI-PUBLIC,E0:1C:FC:94:19:23,-65,2.442
B624,B4:F1:8C:B7:93:C0,-71,2.437
Consiliu,00:1F:CF:11:76:CC,-66,2.437
OK309Cam-37B36302,CC:B8:5E:14:C3:2E,-69,2.437
StaffCM,04:95:E6:06:77:61,-54,2.412
Etc_A205,30:16:9D:6D:62:04,-62,2.457
Stand_3_Siemens,00:1E:42:16:CB:CA,-66,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
AC_guest,A0:AB:1B:7A:95:B6,-98,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-100,2.462
A108_2.4G,9C:53:22:7E:C3:BA,-64,2.427
WETC-B128,76:D0:2B:9B:FF:B3,-61,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-60,2.412
AIA,70:4C:A5:C8:ED:F2,-58,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-57,2.412
UPT-eduroam,24:DE:C6:9E:F5:C0,-84,2.412
