SSID,BSSID,RSSI,Frequency(MHz)
OpenWrt,00:18:E7:89:72:29,-75,2.462
studcm,C0:C1:C0:D1:DB:68,-70,2.462
DCTI-PUBLIC,E0:1C:FC:94:13:77,-100,2.472
Stand_3_Siemens,00:1E:42:16:CB:CA,-73,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-67,2.462
A304,98:DA:C4:3F:10:A7,-71,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-74,2.462
AIA,98:DA:C4:3F:1E:FF,-65,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-59,2.427
Etc_A205,30:16:9D:6D:62:04,-50,2.457
Tenda_709990,B4:0F:3B:70:99:94,-63,2.452
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
Consiliu,00:1F:CF:11:76:CC,-60,2.437
WETc-A116,7C:8B:CA:41:0D:D4,-76,2.427
Electronica1,34:60:F9:A8:05:92,-61,2.422
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-51,2.417
SACI-A109-2G,18:31:BF:64:EB:A8,-63,2.462
B129,A0:F3:C1:6A:30:36,-78,2.462
WETC32,00:1F:CF:11:76:C4,-72,2.437
A_306,F8:D1:11:41:11:BC,-72,2.437
ETcTI,00:1D:60:19:98:D4,-70,2.412
StaffCM,04:95:E6:06:77:61,-70,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-74,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-69,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-62,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-61,2.412
AIA,70:4C:A5:C8:ED:F2,-80,2.412
