SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-10,2.472
A304,98:DA:C4:3F:10:A7,-58,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
Etc_A205,30:16:9D:6D:62:04,-60,2.457
Electronica1,34:60:F9:A8:05:92,-54,2.422
B424,34:0A:33:7E:31:5C,-86,2.462
A315,60:E3:27:2A:71:B6,-97,2.437
DecanatET_Guest,EA:C3:2A:C9:29:C2,-58,2.452
DIRECT-DC-HP Laser 137fnw,B2:22:7A:52:28:DC,-86,2.452
B329,E8:48:B8:64:B6:C3,-68,2.452
DecanatET,E4:C3:2A:C9:28:BA,-68,2.452
AIA,98:DA:C4:3F:1E:FF,-68,2.437
uetm,F0:2F:74:2D:33:01,-73,2.447
SACI-A107a-2G,18:31:BF:64:EB:E8,-62,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-74,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-55,2.417
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
DecanatET,E4:C3:2A:C9:29:C2,-60,2.452
studcm,C0:C1:C0:D1:DB:68,-62,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-65,2.462
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-78,2.437
Consiliu,00:1F:CF:11:76:CC,-60,2.437
ETcTI,00:1D:60:19:98:D4,-62,2.412
StaffCM,04:95:E6:06:77:61,-66,2.412
