SSID,BSSID,RSSI,Frequency(MHz)
B129,A0:F3:C1:6A:30:36,-74,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-64,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-82,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-64,2.462
A304,98:DA:C4:3F:10:A7,-72,2.462
Tenda_709990,B4:0F:3B:70:99:94,-64,2.462
Etc_A205,30:16:9D:6D:62:04,-70,2.457
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-67,2.462
B329,E8:48:B8:64:B6:C3,-59,2.422
DCTI-PUBLIC,E0:1C:FC:94:19:32,-64,2.432
AIA,98:DA:C4:3F:1E:FF,-62,2.437
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-72,2.457
DecanatET,E4:C3:2A:C9:28:BA,-78,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-76,2.452
DCTI-PUBLIC,E0:1C:FC:94:19:23,-64,2.442
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-77,2.447
WETC32,00:1F:CF:11:76:C4,-69,2.437
StaffCM,04:95:E6:06:77:61,-52,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-66,2.417
Consiliu,00:1F:CF:11:76:CC,-66,2.437
RG60SE_A6,00:1F:CF:11:83:08,-76,2.437
A_306,F8:D1:11:41:11:BC,-74,2.437
B714,00:1F:CF:11:7F:56,-62,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:1D,-69,2.427
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
ETcTI,00:1D:60:19:98:D4,-60,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-74,2.412
SYNC_XV45HYYH,00:26:B4:EB:5C:BC,-78,2.412
UPT-eduroam,24:DE:C6:9C:74:A0,-74,2.462
