SSID,BSSID,RSSI,Frequency(MHz)
DCTI-PUBLIC,E0:1C:FC:94:13:77,-74,2.472
A304,98:DA:C4:3F:10:A7,-64,2.462
UPT-eduroam,24:DE:C6:9E:F2:D0,-82,2.462
OpenWrt,00:18:E7:89:72:29,-71,2.462
Etc_A205,30:16:9D:6D:62:04,-62,2.457
A315,60:E3:27:2A:71:B6,-81,2.437
Consiliu,00:1F:CF:11:76:CC,-60,2.437
Electronica1,34:60:F9:A8:05:92,-52,2.422
B329,E8:48:B8:64:B6:C3,-70,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-60,2.452
DecanatET,E4:C3:2A:C9:28:BA,-69,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-28,2.452
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-82,2.457
B029,A8:42:A1:69:A0:56,-76,2.447
B714,00:1F:CF:11:7F:56,-68,2.437
AIA,98:DA:C4:3F:1E:FF,-68,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-65,2.427
uetm,F0:2F:74:2D:33:01,-73,2.447
POWER-EA,74:D0:2B:9B:FF:B2,-76,2.412
StaffCM,04:95:E6:06:77:61,-62,2.412
ETcTI,00:1D:60:19:98:D4,-66,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-52,2.417
DecanatET,E4:C3:2A:C9:29:C2,-60,2.452
Stand_3_Siemens,00:1E:42:16:CB:CA,-68,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
RG60SE_A6,00:1F:CF:11:83:08,-76,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-62,2.412
AIA,70:4C:A5:C8:ED:F2,-72,2.412
