SSID,BSSID,RSSI,Frequency(MHz)
Telekom-xjioCm,70:0B:01:05:B7:51,-80,2.472
SACI-A109-2G,18:31:BF:64:EB:A8,-64,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-81,2.462
Tenda_709990,B4:0F:3B:70:99:94,-63,2.462
A304,98:DA:C4:3F:10:A7,-72,2.462
android027,00:24:01:E7:63:35,-70,2.472
DCTI-PUBLIC,E0:1C:FC:94:19:32,-64,2.432
B329,E8:48:B8:64:B6:C3,-62,2.422
Stand_3_Siemens,00:1E:42:16:CB:CA,-64,2.462
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-69,2.457
Consiliu,00:1F:CF:11:76:CC,-68,2.437
Etc_A205,30:16:9D:6D:62:04,-67,2.457
DecanatET,E4:C3:2A:C9:29:C2,-79,2.452
DecanatET,E4:C3:2A:C9:28:BA,-86,2.452
B029,A8:42:A1:69:A0:56,-76,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-78,2.447
B714,00:1F:CF:11:7F:56,-64,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:23,-63,2.442
Lab TFI,50:D4:F7:BB:C8:85,-72,2.427
AIA,98:DA:C4:3F:1E:FF,-68,2.437
Electronica1,34:60:F9:A8:05:92,-67,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-61,2.417
ETcTI,00:1D:60:19:98:D4,-64,2.412
A108_2.4G,9C:53:22:7E:C3:BA,-74,2.427
WETC32,00:1F:CF:11:76:C4,-72,2.437
RG60SE_A6,00:1F:CF:11:83:08,-70,2.437
A_306,F8:D1:11:41:11:BC,-76,2.437
StaffCM,04:95:E6:06:77:61,-56,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-60,2.412
B129,A0:F3:C1:6A:30:36,-75,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-63,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-74,2.462
