SSID,BSSID,RSSI,Frequency(MHz)
Stand_3_Siemens,00:1E:42:16:CB:CA,-74,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-63,2.462
A304,98:DA:C4:3F:10:A7,-76,2.462
OpenWrt,00:18:E7:89:72:29,-80,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-88,2.462
B129,A0:F3:C1:6A:30:36,-58,2.462
Etc_A205,30:16:9D:6D:62:04,-68,2.457
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-76,2.457
UPT-eduroam,D8:C7:C8:04:70:20,-98,2.462
B329,E8:48:B8:64:B6:C3,-57,2.422
AIA,98:DA:C4:3F:1E:FF,-61,2.437
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-64,2.447
studcm,C0:C1:C0:D1:DB:68,-59,2.462
Tenda_709990,B4:0F:3B:70:99:94,-55,2.422
decanat-ac,BC:0F:9A:5B:0B:76,-76,2.412
AIA,70:4C:A5:C8:ED:F2,-60,2.412
AIA,98:DA:C4:73:A9:0C,-82,2.437
A_306,F8:D1:11:41:11:BC,-68,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-66,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-65,2.437
Consiliu,00:1F:CF:11:76:CC,-63,2.437
B714,00:1F:CF:11:7F:56,-68,2.437
RG60SE_A6,00:1F:CF:11:83:08,-68,2.437
WETC32,00:1F:CF:11:76:C4,-71,2.437
UPT-eduroam,24:DE:C6:9E:F5:C0,-82,2.412
StaffCM,04:95:E6:06:77:61,-62,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-58,2.412
