SSID,BSSID,RSSI,Frequency(MHz)
OpenWrt,00:18:E7:89:72:29,-80,2.462
android027,00:24:01:E7:63:35,-72,2.472
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-63,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-82,2.462
USER-PC_Network,C8:BE:19:B2:FA:14,-82,2.462
DecanatET,E4:C3:2A:C9:29:C2,-58,2.452
DecanatET,E4:C3:2A:C9:28:BA,-69,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-58,2.452
uetm_guest,7A:2F:74:2C:C0:31,-70,2.447
DecanatET_Guest,EA:C3:2A:C9:28:BA,-96,2.452
B029,A8:42:A1:69:A0:56,-78,2.447
LSFETc,74:DA:88:48:48:65,-80,2.432
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
uetm,F0:2F:74:2D:33:01,-68,2.447
A108_2.4G,9C:53:22:7E:C3:BA,-67,2.427
AIA,98:DA:C4:3F:1E:FF,-72,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-61,2.417
Electronica1,34:60:F9:A8:05:92,-62,2.422
AIA,70:4C:A5:C8:ED:F2,-74,2.412
WETC32,00:1F:CF:11:76:C4,-78,2.437
AIA,98:DA:C4:73:A9:0C,-76,2.437
B714,00:1F:CF:11:7F:56,-68,2.437
Consiliu,00:1F:CF:11:76:CC,-60,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-76,2.437
ETcTI,00:1D:60:19:98:D4,-59,2.412
StaffCM,04:95:E6:06:77:61,-75,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-64,2.412
Stand_3_Siemens,00:1E:42:16:CB:CA,-75,2.462
B129,A0:F3:C1:6A:30:36,-74,2.462
studcm,C0:C1:C0:D1:DB:68,-66,2.462
A304,98:DA:C4:3F:10:A7,-67,2.462
