SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-76,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-77,2.462
B129,A0:F3:C1:6A:30:36,-72,2.462
B424,34:0A:33:7E:31:5C,-72,2.462
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-69,2.457
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-64,2.462
studcm,C0:C1:C0:D1:DB:68,-63,2.462
WETC32,00:1F:CF:11:76:C4,-59,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-63,2.432
Electronica1,34:60:F9:A8:05:92,-70,2.422
B714,00:1F:CF:11:7F:56,-62,2.437
AIA,98:DA:C4:3F:1E:FF,-60,2.437
DecanatET_Guest,EA:C3:2A:C9:29:C2,-72,2.452
DecanatET,E4:C3:2A:C9:29:C2,-64,2.452
DIRECT-DC-HP Laser 137fnw,B2:22:7A:52:28:DC,-74,2.452
Etc_A205,30:16:9D:6D:62:04,-58,2.457
DCTI-PUBLIC,E0:1C:FC:94:19:23,-63,2.442
Consiliu,00:1F:CF:11:76:CC,-67,2.437
OK309Cam-37B36302,CC:B8:5E:14:C3:2E,-78,2.437
RG60SE_A6,00:1F:CF:11:83:08,-77,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-69,2.412
ETcTI,00:1D:60:19:98:D4,-64,2.412
StaffCM,04:95:E6:06:77:61,-54,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-66,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-66,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-60,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-74,2.412
AIA,98:DA:C4:3F:07:D1,-78,2.412
AIA,70:4C:A5:C8:ED:F2,-68,2.412
Stand_3_Siemens,00:1E:42:16:CB:CA,-37,2.462
