SSID,BSSID,RSSI,Frequency(MHz)
A304,98:DA:C4:3F:10:A7,-64,2.462
android027,00:24:01:E7:63:35,-76,2.472
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-52,2.462
D108,54:B8:0A:13:92:C2,-66,2.432
Consiliu,00:1F:CF:11:76:CC,-64,2.437
uetm,F0:2F:74:2C:C0:30,-66,2.447
DecanatET,E4:C3:2A:C9:29:C2,-60,2.452
DecanatET,E4:C3:2A:C9:28:BA,-69,2.452
uetm,F0:2F:74:2D:33:01,-66,2.447
B714,00:1F:CF:11:7F:56,-72,2.437
uetm_guest,7A:2F:74:2C:C0:31,-66,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-63,2.452
Electronica1,34:60:F9:A8:05:92,-58,2.422
A108_2.4G,9C:53:22:7E:C3:BA,-67,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-64,2.417
studcm,C0:C1:C0:D1:DB:68,-69,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-70,2.462
ETcTI,00:1D:60:19:98:D4,-63,2.412
70mai_Pro Plus+_c3ff,44:27:F3:A5:C3:FF,-86,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-86,2.462
Tenda_709990,B4:0F:3B:70:99:94,-70,2.452
POWER-EA,74:D0:2B:9B:FF:B2,-73,2.462
AIA,98:DA:C4:3F:1E:FF,-69,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-63,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-64,2.412
AIA,70:4C:A5:C8:ED:F2,-72,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-72,2.412
