SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-78,2.462
A304,98:DA:C4:3F:10:A7,-70,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-60,2.462
DecanatET_Guest,EA:C3:2A:C9:28:BA,-75,2.452
Etc_A205,30:16:9D:6D:62:04,-51,2.457
DecanatET_Guest,EA:C3:2A:C9:29:C2,-70,2.452
DecanatET,E4:C3:2A:C9:29:C2,-66,2.452
B329,E8:48:B8:64:B6:C3,-60,2.452
AIA,98:DA:C4:3F:1E:FF,-69,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:23,-69,2.442
LSFETc,74:DA:88:48:48:65,-78,2.432
Consiliu,00:1F:CF:11:76:CC,-58,2.437
RG60SE_A6,00:1F:CF:11:83:08,-70,2.437
Electronica1,34:60:F9:A8:05:92,-61,2.422
ETcTI,00:1D:60:19:98:D4,-68,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-58,2.417
Galaxy A12B5F2,36:B9:0F:09:6A:01,-74,2.437
B714,00:1F:CF:11:7F:56,-66,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-68,2.427
A_306,F8:D1:11:41:11:BC,-64,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-72,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-71,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-68,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-64,2.412
AIA,70:4C:A5:C8:ED:F2,-88,2.412
B129,A0:F3:C1:6A:30:36,-68,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-67,2.462
