SSID,BSSID,RSSI,Frequency(MHz)
Off Limits2,B4:0F:3B:6E:D9:51,-76,2.462
B129,A0:F3:C1:6A:30:36,-67,2.462
USER-PC_Network,C8:BE:19:B2:FA:14,-90,2.462
studcm,C0:C1:C0:D1:DB:68,-62,2.462
UPT-eduroam,24:DE:C6:9E:F2:D0,-82,2.462
Etc_A205,30:16:9D:6D:62:04,-60,2.457
B624,B4:F1:8C:B7:93:C0,-69,2.437
Decanat_Etc,9C:53:22:3A:E5:BC,-76,2.422
uetm,F0:2F:74:2C:C0:30,-68,2.447
Tenda_709990,B4:0F:3B:70:99:94,-54,2.422
DecanatET_Guest,EA:C3:2A:C9:29:C2,-67,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-78,2.452
B714,00:1F:CF:11:7F:56,-68,2.437
uetm,F0:2F:74:2D:33:01,-66,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-70,2.447
DCTI-PUBLIC,E0:1C:FC:94:19:23,-62,2.442
WETC32,00:1F:CF:11:76:C4,-72,2.437
Consiliu,00:1F:CF:11:76:CC,-64,2.437
DecanatET,E4:C3:2A:C9:29:C2,-100,2.452
A_306,F8:D1:11:41:11:BC,-68,2.437
A108_2.4G,9C:53:22:7E:C3:BA,-62,2.427
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
B329,E8:48:B8:64:B6:C3,-56,2.422
AIA,70:4C:A5:C8:ED:F2,-69,2.412
UPT-eduroam,24:DE:C6:9C:74:A0,-76,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-62,2.462
UPT-eduroam,D8:C7:C8:04:70:20,-84,2.462
AIA,98:DA:C4:73:A9:0C,-74,2.437
AIA,98:DA:C4:3F:1E:FF,-62,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-68,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-70,2.412
StaffCM,04:95:E6:06:77:61,-58,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-60,2.412
