SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-80,2.472
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-58,2.462
studcm,C0:C1:C0:D1:DB:68,-71,2.462
DCTI-PUBLIC,E0:1C:FC:94:13:77,-85,2.472
UPT-eduroam,24:DE:C6:9C:74:A0,-66,2.462
WETC-B128,76:D0:2B:9B:FF:B3,-73,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-71,2.462
WiFi_STPT469B,20:97:27:29:46:9B,-73,2.427
AIA,98:DA:C4:3F:1E:FF,-70,2.437
AC-Guest,A0:AB:1B:7A:96:C8,-68,2.462
OpenWrt,00:18:E7:89:72:29,-64,2.462
A108_2.4G,9C:53:22:7E:C3:BA,-66,2.427
DecanatET_Guest,EA:C3:2A:C9:29:C2,-67,2.452
Consiliu,00:1F:CF:11:76:CC,-64,2.437
uetm,F0:2F:74:2D:33:01,-91,2.447
uetm_guest,7A:2F:74:2C:C0:31,-59,2.447
uetm,F0:2F:74:2C:C0:30,-57,2.447
PowerTheWorld2,00:23:CD:18:8C:64,-82,2.447
StaffCM,04:95:E6:06:77:61,-66,2.442
Lab TFI,50:D4:F7:BB:C8:85,-67,2.427
Electronica1,34:60:F9:A8:05:92,-62,2.422
ETcTI,00:1D:60:19:98:D4,-62,2.412
DCTI-PUBLIC,E0:1C:FC:94:19:32,-76,2.432
DecanatET,E4:C3:2A:C9:29:C2,-68,2.452
Tenda_709990,B4:0F:3B:70:99:94,-6,2.452
Etc_A205,30:16:9D:6D:62:04,-6,2.457
Stand_3_Siemens,00:1E:42:16:CB:CA,-20,2.462
WETC32,00:1F:CF:11:76:C4,-82,2.437
RG60SE_A6,00:1F:CF:11:83:08,-74,2.437
UPT-eduroam,24:DE:C6:9E:F3:10,-86,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-72,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-61,2.417
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-68,2.412
