SSID,BSSID,RSSI,Frequency(MHz)
DCTI-PUBLIC,E0:1C:FC:94:13:77,-10,2.472
OpenWrt,00:18:E7:89:72:29,-65,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-64,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-65,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-71,2.462
A304,98:DA:C4:3F:10:A7,-70,2.462
studcm,C0:C1:C0:D1:DB:68,-70,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:32,-70,2.432
AIA,98:DA:C4:3F:1E:FF,-75,2.437
uetm,F0:2F:74:2C:C0:30,-65,2.447
uetm,F0:2F:74:2D:33:01,-61,2.447
B029,A8:42:A1:69:A0:56,-82,2.447
uetm_guest,7A:2F:74:2C:C0:31,-65,2.447
DecanatET,E4:C3:2A:C9:29:C2,-78,2.452
Electronica1,34:60:F9:A8:05:92,-62,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-64,2.417
UPT-eduroam,24:DE:C6:9E:F8:E0,-86,2.412
AIA,70:4C:A5:C8:ED:F2,-76,2.412
StaffCM,04:95:E6:06:77:61,-74,2.442
DCTI-PUBLIC,E0:1C:FC:94:19:23,-82,2.442
Consiliu,00:1F:CF:11:76:CC,-68,2.437
B714,00:1F:CF:11:7F:56,-69,2.437
WETC32,00:1F:CF:11:76:C4,-76,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
ASUS,54:A0:50:B5:08:90,-82,2.412
Tenda_709990,B4:0F:3B:70:99:94,-11,2.452
Stand_3_Siemens,00:1E:42:16:CB:CA,-84,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-66,2.462
