SSID,BSSID,RSSI,Frequency(MHz)
OpenWrt,00:18:E7:89:72:29,-78,2.462
android027,00:24:01:E7:63:35,-98,2.472
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-72,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-70,2.462
Etc_A205,30:16:9D:6D:62:04,-59,2.457
B329,E8:48:B8:64:B6:C3,-61,2.422
DecanatET,E4:C3:2A:C9:29:C2,-64,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-63,2.452
DecanatET,E4:C3:2A:C9:28:BA,-77,2.452
uetm,F0:2F:74:2C:C0:30,-60,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
B029,A8:42:A1:69:A0:56,-73,2.447
DCTI-PUBLIC,E0:1C:FC:94:19:23,-63,2.442
DecanatET_Guest,EA:C3:2A:C9:28:BA,-78,2.452
StaffCM,04:95:E6:06:77:61,-58,2.412
SACI-A109-2G,18:31:BF:64:EB:A8,-66,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-72,2.462
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
Off Limits2,B4:0F:3B:6E:D9:51,-82,2.462
studcm,C0:C1:C0:D1:DB:68,-61,2.462
A304,98:DA:C4:3F:10:A7,-70,2.462
Consiliu,00:1F:CF:11:76:CC,-64,2.437
RG60SE_A6,00:1F:CF:11:83:08,-72,2.437
A_306,F8:D1:11:41:11:BC,-66,2.437
WETC32,00:1F:CF:11:76:C4,-88,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-90,2.437
TP-LINK_A2,B0:48:7A:B2:59:38,-66,2.412
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.412
ETcTI,00:1D:60:19:98:D4,-63,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-61,2.412
AIA,70:4C:A5:C8:ED:F2,-68,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-66,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-72,2.412
