SSID,BSSID,RSSI,Frequency(MHz)
B424,34:0A:33:7E:31:5C,-77,2.462
UPT-eduroam,24:DE:C6:9E:F2:D0,-100,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-68,2.462
studcm,C0:C1:C0:D1:DB:68,-63,2.462
B129,A0:F3:C1:6A:30:36,-71,2.462
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-76,2.457
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-67,2.462
A108_2.4G,9C:53:22:7E:C3:BA,-81,2.427
AIA,98:DA:C4:3F:1E:FF,-56,2.437
uetm_guest,7A:2F:74:2C:C0:31,-74,2.447
uetm,F0:2F:74:2C:C0:30,-70,2.447
DecanatET_Guest,EA:C3:2A:C9:29:C2,-72,2.452
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
Galaxy A14 ca59,BE:57:84:0D:25:6D,-78,2.437
Consiliu,00:1F:CF:11:76:CC,-62,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-61,2.437
B329,E8:48:B8:64:B6:C3,-59,2.422
WETC-B128,76:D0:2B:9B:FF:B3,-68,2.437
Tenda_709990,B4:0F:3B:70:99:94,-55,2.422
StaffCM,04:95:E6:06:77:61,-60,2.412
DecanatET,E4:C3:2A:C9:28:BA,-81,2.452
Stand_3_Siemens,00:1E:42:16:CB:CA,-64,2.462
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
WETC32,00:1F:CF:11:76:C4,-68,2.437
RG60SE_A6,00:1F:CF:11:83:08,-66,2.437
UPT-eduroam,24:DE:C6:7C:CA:F0,-57,2.412
AIA,70:4C:A5:C8:ED:F2,-63,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-78,2.412
