SSID,BSSID,RSSI,Frequency(MHz)
UPT-eduroam,24:DE:C6:9C:74:A0,-72,2.462
OpenWrt,00:18:E7:89:72:29,-76,2.462
android027,00:24:01:E7:63:35,-72,2.472
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
Etc_A205,30:16:9D:6D:62:04,-60,2.457
Consiliu,00:1F:CF:11:76:CC,-60,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-51,2.417
WETC32,00:1F:CF:11:76:C4,-78,2.437
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-51,2.462
Electronica1,34:60:F9:A8:05:92,-56,2.422
StaffCM,04:95:E6:06:77:61,-72,2.442
A_306,F8:D1:11:41:11:BC,-74,2.437
uetm,F0:2F:74:2C:C0:30,-61,2.447
DecanatET,E4:C3:2A:C9:28:BA,-76,2.452
Tenda_709990,B4:0F:3B:70:99:94,-6,2.452
Lab TFI,50:D4:F7:BB:C8:85,-76,2.427
OPPO Reno5 5G,DE:72:EC:98:C3:D5,-80,2.412
DecanatET,E4:C3:2A:C9:29:C2,-62,2.452
SACI-A109-2G,18:31:BF:64:EB:A8,-71,2.462
Stand_3_Siemens,00:1E:42:16:CB:CA,-82,2.462
B129,A0:F3:C1:6A:30:36,-76,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-62,2.452
studcm,C0:C1:C0:D1:DB:68,-73,2.462
DecanatET_Guest,EA:C3:2A:C9:28:BA,-72,2.452
uetm_guest,7A:2F:74:2C:C0:31,-63,2.447
uetm,F0:2F:74:2D:33:01,-63,2.447
A315,60:E3:27:2A:71:B6,-82,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-78,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-64,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-76,2.412
ETcTI,00:1D:60:19:98:D4,-69,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
