SSID,BSSID,RSSI,Frequency(MHz)
AC-Guest,A0:AB:1B:7A:96:C8,-66,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-74,2.462
A304,98:DA:C4:3F:10:A7,-6,2.462
android027,00:24:01:E7:63:35,-6,2.472
WETC-B128,76:D0:2B:9B:FF:B3,-74,2.462
POWER-EA,74:D0:2B:9B:FF:B2,-6,2.462
B129,A0:F3:C1:6A:30:36,-82,2.462
studcm,C0:C1:C0:D1:DB:68,-74,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-61,2.462
Lab TFI,50:D4:F7:BB:C8:85,-67,2.427
DecanatET,E4:C3:2A:C9:29:C2,-64,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-69,2.452
uetm,F0:2F:74:2C:C0:30,-63,2.447
uetm,F0:2F:74:2D:33:01,-11,2.447
StaffCM,04:95:E6:06:77:61,-82,2.442
A108_2.4G,9C:53:22:7E:C3:BA,-75,2.427
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-93,2.437
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-74,2.417
Electronica1,34:60:F9:A8:05:92,-68,2.422
ETcTI,00:1D:60:19:98:D4,-63,2.412
B714,00:1F:CF:11:7F:56,-75,2.437
Consiliu,00:1F:CF:11:76:CC,-64,2.437
AIA,98:DA:C4:3F:1E:FF,-72,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-14,2.432
SACI-A107a-2G,18:31:BF:64:EB:E8,-67,2.412
DecanatET,E4:C3:2A:C9:28:BA,-79,2.452
Tenda_709990,B4:0F:3B:70:99:94,-66,2.452
Etc_A205,30:16:9D:6D:62:04,-6,2.457
