SSID,BSSID,RSSI,Frequency(MHz)
studcm,C0:C1:C0:D1:DB:68,-61,2.462
OpenWrt,00:18:E7:89:72:29,-19,2.462
android027,00:24:01:E7:63:35,-72,2.472
A304,98:DA:C4:3F:10:A7,-69,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-48,2.462
A108_2.4G,9C:53:22:7E:C3:BA,-60,2.427
Etc_A205,30:16:9D:6D:62:04,-52,2.457
uetm,F0:2F:74:2C:C0:30,-70,2.447
B329,E8:48:B8:64:B6:C3,-68,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-63,2.452
Consiliu,00:1F:CF:11:76:CC,-62,2.437
uetm,F0:2F:74:2D:33:01,-72,2.447
DecanatET,E4:C3:2A:C9:29:C2,-67,2.452
AIA,98:DA:C4:3F:1E:FF,-64,2.437
B714,00:1F:CF:11:7F:56,-68,2.437
SACI-A107a-2G,18:31:BF:64:EB:E8,-64,2.412
smartmove-upt,84:D8:1B:FC:C1:B0,-82,2.417
AIA,70:4C:A5:C8:ED:F2,-70,2.412
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-55,2.417
A_306,F8:D1:11:41:11:BC,-67,2.437
WETC32,00:1F:CF:11:76:C4,-70,2.437
Redmi Note 13 Pro 5G,6E:46:71:59:BA:6A,-100,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-64,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-64,2.412
StaffCM,04:95:E6:06:77:61,-63,2.412
ETcTI,00:1D:60:19:98:D4,-60,2.412
